"seqnames" "start" "end" "width" "strand"
"586" "chr1" 47516424 47533159 16736 "*"
"587" "chr1" 47583993 47603106 19114 "*"
"588" "chr1" 47614527 47644921 30395 "*"
"589" "chr1" 47646012 47649260 3249 "*"
"590" "chr1" 47655772 47681962 26191 "*"
"591" "chr1" 47779820 47799468 19649 "*"
"592" "chr1" 47844512 47881743 37232 "*"
"593" "chr1" 47883725 47897806 14082 "*"
"594" "chr1" 47900314 47901688 1375 "*"
"595" "chr1" 47906364 48226199 319836 "*"
"596" "chr1" 48462563 48567386 104824 "*"
"597" "chr1" 48648101 48688356 40256 "*"
"598" "chr1" 48714317 48761043 46727 "*"
"599" "chr1" 48937877 48998526 60650 "*"
"600" "chr1" 50489627 50513685 24059 "*"
"601" "chr1" 50667541 50883222 215682 "*"
"602" "chr1" 50889120 50906934 17815 "*"
"603" "chr1" 51425937 51433607 7671 "*"
"604" "chr1" 51440310 51567905 127596 "*"
"605" "chr1" 51613755 51701944 88190 "*"
"606" "chr1" 51739120 51752929 13810 "*"
"607" "chr1" 51810786 51819934 9149 "*"
"608" "chr1" 51984996 52042850 57855 "*"
"609" "chr1" 52344610 52373627 29018 "*"
"610" "chr1" 52456437 52485803 29367 "*"
"611" "chr1" 52521844 52521856 13 "*"
"612" "chr1" 52556389 52607765 51377 "*"
"613" "chr1" 52812359 52816264 3906 "*"
"614" "chr1" 52831878 52838500 6623 "*"
"615" "chr1" 52870144 52870218 75 "*"
"616" "chr1" 52883993 52888947 4955 "*"
"617" "chr1" 53019131 53068042 48912 "*"
"618" "chr1" 53074724 53099065 24342 "*"
"619" "chr1" 53135340 53152013 16674 "*"
"620" "chr1" 53164039 53192130 28092 "*"
"621" "chr1" 53293014 53308182 15169 "*"
"622" "chr1" 53360248 53361581 1334 "*"
"623" "chr1" 53392852 53392900 49 "*"
"624" "chr1" 53517290 53527723 10434 "*"
"625" "chr1" 53551175 53552850 1676 "*"
"626" "chr1" 53608290 53662100 53811 "*"
"627" "chr1" 53686290 53692563 6274 "*"
"628" "chr1" 53793822 53904042 110221 "*"
"629" "chr1" 53905694 53925071 19378 "*"
"630" "chr1" 53933159 53971905 38747 "*"
"631" "chr1" 54199878 54231133 31256 "*"
"632" "chr1" 54304226 54317391 13166 "*"
"633" "chr1" 54355488 54359860 4373 "*"
"634" "chr1" 54376760 54387233 10474 "*"
"635" "chr1" 54411289 54411998 710 "*"
"636" "chr1" 54433842 54472970 39129 "*"
"637" "chr1" 54483860 54497348 13489 "*"
"638" "chr1" 54519112 54519273 162 "*"
"639" "chr1" 54578193 54604667 26475 "*"
"640" "chr1" 54618680 54638026 19347 "*"
"641" "chr1" 54665747 54665839 93 "*"
"642" "chr1" 54684057 54691103 7047 "*"
"643" "chr1" 54872069 55007929 135861 "*"
"644" "chr1" 55100418 55107426 7009 "*"
"645" "chr1" 55208329 55222570 14242 "*"
"646" "chr1" 55230227 55246751 16525 "*"
"647" "chr1" 55266942 55271735 4794 "*"
"648" "chr1" 55307938 55315299 7362 "*"
"649" "chr1" 55352922 55446464 93543 "*"
"650" "chr1" 55457967 55464616 6650 "*"
"651" "chr1" 55474466 55505148 30683 "*"
"652" "chr1" 55530527 55532031 1505 "*"
"653" "chr1" 55681040 55681080 41 "*"
"654" "chr1" 55683129 55691313 8185 "*"
"655" "chr1" 55691397 56960418 1269022 "*"
"656" "chr1" 57045258 57110989 65732 "*"
"657" "chr1" 57181009 57184476 3468 "*"
"658" "chr1" 57285370 57320442 35073 "*"
"659" "chr1" 57383895 57394882 10988 "*"
"660" "chr1" 57431689 57463578 31890 "*"
"661" "chr1" 59012447 59041094 28648 "*"
"662" "chr1" 59043167 59120410 77244 "*"
"663" "chr1" 59165748 59246462 80715 "*"
"664" "chr1" 59249786 59250822 1037 "*"
"665" "chr1" 59365385 59597607 232223 "*"
"666" "chr1" 59612480 59762624 150145 "*"
"667" "chr1" 60228403 60280462 52060 "*"
"668" "chr1" 60342051 60358979 16929 "*"
"669" "chr1" 60392424 60454823 62400 "*"
"670" "chr1" 60539443 61542945 1003503 "*"
"671" "chr1" 61928461 62119913 191453 "*"
"672" "chr1" 62121801 62146718 24918 "*"
"673" "chr1" 62191096 62208148 17053 "*"
"674" "chr1" 62644348 62660473 16126 "*"
"675" "chr1" 62678002 62701836 23835 "*"
"676" "chr1" 62785084 62901974 116891 "*"
"677" "chr1" 62917476 62920396 2921 "*"
"678" "chr1" 63154040 63249776 95737 "*"
"679" "chr1" 63330942 63624753 293812 "*"
"680" "chr1" 63782902 63788729 5828 "*"
"681" "chr1" 63790798 63833260 42463 "*"
"682" "chr1" 63904234 63906440 2207 "*"
"683" "chr1" 63988945 63989012 68 "*"
"684" "chr1" 64038365 64058946 20582 "*"
"685" "chr1" 64125917 64239689 113773 "*"
"686" "chr1" 64647180 64669489 22310 "*"
"687" "chr1" 64710028 64936475 226448 "*"
"688" "chr1" 65158742 65210777 52036 "*"
"689" "chr1" 65432620 65523437 90818 "*"
"690" "chr1" 65523526 65524116 591 "*"
"691" "chr1" 65524192 65613231 89040 "*"
"692" "chr1" 65697829 65720147 22319 "*"
"693" "chr1" 65881553 65886130 4578 "*"
"694" "chr1" 66103177 66258192 155016 "*"
"695" "chr1" 66840263 66999824 159562 "*"
"696" "chr1" 67210769 67218139 7371 "*"
"697" "chr1" 67244731 67263423 18693 "*"
"698" "chr1" 67266943 67278571 11629 "*"
"699" "chr1" 67390571 67390577 7 "*"
"700" "chr1" 67454303 67465014 10712 "*"
"701" "chr1" 67520081 67557858 37778 "*"
"702" "chr1" 67600655 67604589 3935 "*"
"703" "chr1" 67725651 67773046 47396 "*"
"704" "chr1" 67862584 67873492 10909 "*"
"705" "chr1" 67896124 68150859 254736 "*"
"706" "chr1" 68154022 68167148 13127 "*"
"707" "chr1" 68698285 68894506 196222 "*"
"708" "chr1" 68915643 68939834 24192 "*"
"709" "chr1" 68962800 70032867 1070068 "*"
"710" "chr1" 70589172 70610484 21313 "*"
"711" "chr1" 70671362 70671364 3 "*"
"712" "chr1" 70717702 70724684 6983 "*"
"713" "chr1" 70820418 70820492 75 "*"
"714" "chr1" 70833706 70876900 43195 "*"
"715" "chr1" 70905535 71318035 412501 "*"
"716" "chr1" 71546973 71547006 34 "*"
"717" "chr1" 71703407 71868624 165218 "*"
"718" "chr1" 72748406 74491701 1743296 "*"
"719" "chr1" 74663872 74663895 24 "*"
"720" "chr1" 75010117 75033794 23678 "*"
"721" "chr1" 75139423 75171171 31749 "*"
"722" "chr1" 75232361 75594118 361758 "*"
"723" "chr1" 75627219 75667815 40597 "*"
"724" "chr1" 76143611 76190042 46432 "*"
"725" "chr1" 76229356 76251878 22523 "*"
"726" "chr1" 76260776 76262555 1780 "*"
"727" "chr1" 76378924 76384557 5634 "*"
"728" "chr1" 76398117 76540388 142272 "*"
"729" "chr1" 77096670 77333185 236516 "*"
"730" "chr1" 77529738 77554666 24929 "*"
"731" "chr1" 77685133 77747661 62529 "*"
"732" "chr1" 78025655 78030189 4535 "*"
"733" "chr1" 78149105 78161673 12569 "*"
"734" "chr1" 78225565 78245308 19744 "*"
"735" "chr1" 78345226 78354199 8974 "*"
"736" "chr1" 78409579 78412166 2588 "*"
"737" "chr1" 78444778 78444933 156 "*"
"738" "chr1" 78482996 78511588 28593 "*"
"739" "chr1" 78603113 78695282 92170 "*"
"740" "chr1" 78835148 78956727 121580 "*"
"741" "chr1" 79006387 79086087 79701 "*"
"742" "chr1" 79111831 79115476 3646 "*"
"743" "chr1" 79129764 79355448 225685 "*"
"744" "chr1" 79472496 81771844 2299349 "*"
"745" "chr1" 82458108 84259597 1801490 "*"
"746" "chr1" 84464834 84543744 78911 "*"
"747" "chr1" 84704182 84764048 59867 "*"
"748" "chr1" 84816482 84830640 14159 "*"
"749" "chr1" 84863577 84864214 638 "*"
"750" "chr1" 84880692 84944919 64228 "*"
"751" "chr1" 84972263 85018803 46541 "*"
"752" "chr1" 85040164 85093912 53749 "*"
"753" "chr1" 85100704 85109389 8686 "*"
"754" "chr1" 85156441 85279085 122645 "*"
"755" "chr1" 85358897 85391265 32369 "*"
"756" "chr1" 85462797 85483764 20968 "*"
"757" "chr1" 85514224 85527992 13769 "*"
"758" "chr1" 85598822 85599476 655 "*"
"759" "chr1" 85599557 85623355 23799 "*"
"760" "chr1" 85666729 85715636 48908 "*"
"761" "chr1" 85725356 85731459 6104 "*"
"762" "chr1" 86044047 86046443 2397 "*"
"763" "chr1" 86049649 86115105 65457 "*"
"764" "chr1" 86174117 86194915 20799 "*"
"765" "chr1" 86622447 86812506 190060 "*"
"766" "chr1" 86862026 86889768 27743 "*"
"767" "chr1" 86922241 86934394 12154 "*"
"768" "chr1" 86965975 87012758 46784 "*"
"769" "chr1" 87046433 87099958 53526 "*"
"770" "chr1" 87121060 87170252 49193 "*"
"771" "chr1" 87213868 87328127 114260 "*"
"772" "chr1" 87380108 87380334 227 "*"
"773" "chr1" 87634887 87794150 159264 "*"
"774" "chr1" 87814608 87819209 4602 "*"
"775" "chr1" 87837339 89149921 1312583 "*"
"776" "chr1" 89301939 89318320 16382 "*"
"777" "chr1" 89357302 89401455 44154 "*"
"778" "chr1" 89458644 89472359 13716 "*"
"779" "chr1" 89488550 89517986 29437 "*"
"780" "chr1" 89531044 89571842 40799 "*"
"781" "chr1" 89641724 89646830 5107 "*"
"782" "chr1" 89664634 89724633 60000 "*"
"783" "chr1" 89738545 89754940 16396 "*"
"784" "chr1" 89756046 89829435 73390 "*"
"785" "chr1" 89853720 89873237 19518 "*"
"786" "chr1" 89890494 89990396 99903 "*"
"787" "chr1" 90063421 90090407 26987 "*"
"788" "chr1" 90098454 90098643 190 "*"
"789" "chr1" 90185095 90286572 101478 "*"
"790" "chr1" 90401990 90458823 56834 "*"
"791" "chr1" 90460526 90460677 152 "*"
"792" "chr1" 90494095 91177578 683484 "*"
"793" "chr1" 91182795 91380856 198062 "*"
"794" "chr1" 91487813 91726322 238510 "*"
"795" "chr1" 91870427 91966403 95977 "*"
"796" "chr1" 91991322 92145899 154578 "*"
"797" "chr1" 92371560 92414927 43368 "*"
"798" "chr1" 92479986 92495532 15547 "*"
"799" "chr1" 92529094 92545861 16768 "*"
"800" "chr1" 92613402 92632608 19207 "*"
"801" "chr1" 92650281 92683572 33292 "*"
"802" "chr1" 92711368 92711954 587 "*"
"803" "chr1" 92853733 92940317 86585 "*"
"804" "chr1" 92952434 92974252 21819 "*"
"805" "chr1" 93257962 93297593 39632 "*"
"806" "chr1" 93427080 93544791 117712 "*"
"807" "chr1" 93604639 93615298 10660 "*"
"808" "chr1" 93646247 93646280 34 "*"
"809" "chr1" 93744288 93775665 31378 "*"
"810" "chr1" 93811369 93811477 109 "*"
"811" "chr1" 93828149 93913687 85539 "*"
"812" "chr1" 94020219 94027342 7124 "*"
"813" "chr1" 94312707 94335013 22307 "*"
"814" "chr1" 94344763 94352589 7827 "*"
"815" "chr1" 94375013 94458393 83381 "*"
"816" "chr1" 94586706 94615402 28697 "*"
"817" "chr1" 94740625 94883932 143308 "*"
"818" "chr1" 94984220 94994731 10512 "*"
"819" "chr1" 95007414 95285897 278484 "*"
"820" "chr1" 95360804 95362506 1703 "*"
"821" "chr1" 95392736 95393583 848 "*"
"822" "chr1" 95428827 95448278 19452 "*"
"823" "chr1" 95538508 95558072 19565 "*"
"824" "chr1" 95712782 95940292 227511 "*"
"825" "chr1" 95944913 97187174 1242262 "*"
"826" "chr1" 97280606 97543299 262694 "*"
"827" "chr1" 98386616 98453555 66940 "*"
"828" "chr1" 98515250 98676266 161017 "*"
"829" "chr1" 98738215 99127235 389021 "*"
"830" "chr1" 99226057 99355800 129744 "*"
"831" "chr1" 99614409 99729847 115439 "*"
"832" "chr1" 99775139 100111430 336292 "*"
"833" "chr1" 100160098 100174258 14161 "*"
"834" "chr1" 100231350 100315639 84290 "*"
"835" "chr1" 100389580 100435344 45765 "*"
"836" "chr1" 100492535 100503788 11254 "*"
"837" "chr1" 100548930 100549101 172 "*"
"838" "chr1" 100598512 100598705 194 "*"
"839" "chr1" 100643830 100652477 8648 "*"
"840" "chr1" 100715410 100731713 16304 "*"
"841" "chr1" 100758326 100810583 52258 "*"
"842" "chr1" 100985834 101003727 17894 "*"
"843" "chr1" 101007584 101092605 85022 "*"
"844" "chr1" 101112561 101185195 72635 "*"
"845" "chr1" 101204602 101337927 133326 "*"
"846" "chr1" 101360736 101361631 896 "*"
"847" "chr1" 101447312 101455179 7868 "*"
"848" "chr1" 101491645 101702304 210660 "*"
"849" "chr1" 101707077 102268126 561050 "*"
"850" "chr1" 102462791 103342022 879232 "*"
"851" "chr1" 103574053 104068577 494525 "*"
"852" "chr1" 104153093 104159998 6906 "*"
"853" "chr1" 104168401 104615644 447244 "*"
"854" "chr1" 104619694 107599266 2979573 "*"
"855" "chr1" 107601917 107682628 80712 "*"
"856" "chr1" 108024476 108113781 89306 "*"
"857" "chr1" 108537230 108677343 140114 "*"
"858" "chr1" 108742981 108765962 22982 "*"
"859" "chr1" 108786704 108992903 206200 "*"
"860" "chr1" 109013261 109102970 89710 "*"
"861" "chr1" 109181950 109190909 8960 "*"
"862" "chr1" 109204149 109234931 30783 "*"
"863" "chr1" 109244423 109255555 11133 "*"
"864" "chr1" 109285368 109289284 3917 "*"
"865" "chr1" 109352149 109358519 6371 "*"
"866" "chr1" 109506122 109512837 6716 "*"
"867" "chr1" 109584851 109606997 22147 "*"
"868" "chr1" 109618625 109633402 14778 "*"
"869" "chr1" 109639555 109642814 3260 "*"
"870" "chr1" 109643235 109648572 5338 "*"
"871" "chr1" 109656480 109656584 105 "*"
"872" "chr1" 109749404 109756514 7111 "*"
"873" "chr1" 109780805 109792640 11836 "*"
"874" "chr1" 109818379 109822175 3797 "*"
"875" "chr1" 109825809 109834986 9178 "*"
"876" "chr1" 109849664 109852187 2524 "*"
"877" "chr1" 109940564 109941652 1089 "*"
"878" "chr1" 109969109 110009099 39991 "*"
"879" "chr1" 110024765 110026560 1796 "*"
"880" "chr1" 110035421 110036657 1237 "*"
"881" "chr1" 110043064 110049445 6382 "*"
"882" "chr1" 110052337 110082493 30157 "*"
"883" "chr1" 110088456 110091185 2730 "*"
"884" "chr1" 110138455 110141514 3060 "*"
"885" "chr1" 110141590 110145888 4299 "*"
"886" "chr1" 110155706 110162125 6420 "*"
"887" "chr1" 110174678 110198697 24020 "*"
"888" "chr1" 110226620 110230417 3798 "*"
"889" "chr1" 110236368 110254863 18496 "*"
"890" "chr1" 110260891 110276553 15663 "*"
"891" "chr1" 110283661 110292701 9041 "*"
"892" "chr1" 110306645 110453232 146588 "*"
"893" "chr1" 110473617 110527386 53770 "*"
"894" "chr1" 110566365 110574198 7834 "*"
"895" "chr1" 110597425 110602996 5572 "*"
"896" "chr1" 110613323 110655061 41739 "*"
"897" "chr1" 110656570 110693131 36562 "*"
"898" "chr1" 110744824 110753335 8512 "*"
"899" "chr1" 110776675 110828998 52324 "*"
"900" "chr1" 110881794 110881944 151 "*"
"901" "chr1" 110889304 110905472 16169 "*"
"902" "chr1" 110933705 110943876 10172 "*"
"903" "chr1" 110958897 110993787 34891 "*"
"904" "chr1" 110999977 111016377 16401 "*"
"905" "chr1" 111033892 111059838 25947 "*"
"906" "chr1" 111061798 111136201 74404 "*"
"907" "chr1" 111174097 111214309 40213 "*"
"908" "chr1" 111217656 111413820 196165 "*"
"909" "chr1" 111442559 111489811 47253 "*"
"910" "chr1" 111506567 111659953 153387 "*"
"911" "chr1" 111727725 111728590 866 "*"
"912" "chr1" 111747161 111770280 23120 "*"
"913" "chr1" 111786063 111823145 37083 "*"
"914" "chr1" 111828731 111833473 4743 "*"
"915" "chr1" 111863189 111889194 26006 "*"
"916" "chr1" 111895640 111927140 31501 "*"
"917" "chr1" 111932474 111956936 24463 "*"
"918" "chr1" 111970400 111982511 12112 "*"
"919" "chr1" 112004526 112016603 12078 "*"
"920" "chr1" 112021135 112025969 4835 "*"
"921" "chr1" 112256102 112264685 8584 "*"
"922" "chr1" 112310200 112318453 8254 "*"
"923" "chr1" 112531778 112533189 1412 "*"
"924" "chr1" 112541464 112938799 397336 "*"
"925" "chr1" 113003787 113004391 605 "*"
"926" "chr1" 113004456 113010039 5584 "*"
"927" "chr1" 113063911 113066140 2230 "*"
"928" "chr1" 113214242 113217047 2806 "*"
"929" "chr1" 113243369 113243748 380 "*"
"930" "chr1" 113250026 113252615 2590 "*"
"931" "chr1" 113257951 113263188 5238 "*"
"932" "chr1" 113269857 113454469 184613 "*"
"933" "chr1" 113498976 113615830 116855 "*"
"934" "chr1" 113667343 113739403 72061 "*"
"935" "chr1" 113748876 113933474 184599 "*"
"936" "chr1" 114228546 114239823 11278 "*"
"937" "chr1" 114302099 114304453 2355 "*"
"938" "chr1" 114355071 114356432 1362 "*"
"939" "chr1" 114447742 114447914 173 "*"
"940" "chr1" 114456709 114471995 15287 "*"
"941" "chr1" 114520492 114522029 1538 "*"
"942" "chr1" 114524877 114631913 107037 "*"
"943" "chr1" 114696473 114935398 238926 "*"
"944" "chr1" 115053782 115064016 10235 "*"
"945" "chr1" 115213045 115215719 2675 "*"
"946" "chr1" 115238240 115247084 8845 "*"
"947" "chr1" 115259516 115259533 18 "*"
"948" "chr1" 115300672 115312104 11433 "*"
"949" "chr1" 115323309 115397454 74146 "*"
"950" "chr1" 115537991 115572444 34454 "*"
"951" "chr1" 115576931 115590632 13702 "*"
"952" "chr1" 115632122 115828536 196415 "*"
"953" "chr1" 115880858 116184573 303716 "*"
"954" "chr1" 116240846 116242625 1780 "*"
"955" "chr1" 116311427 116378998 67572 "*"
"956" "chr1" 116383748 116519118 135371 "*"
"957" "chr1" 116612676 116654375 41700 "*"
"958" "chr1" 116677862 116915003 237142 "*"
"959" "chr1" 116961245 117057155 95911 "*"
"960" "chr1" 117113716 117117019 3304 "*"
"961" "chr1" 117210378 117214370 3993 "*"
"962" "chr1" 117214450 117297085 82636 "*"
"963" "chr1" 117311852 117452688 140837 "*"
"964" "chr1" 117532973 117544371 11399 "*"
"965" "chr1" 117579174 117602948 23775 "*"
"966" "chr1" 117645492 117653676 8185 "*"
"967" "chr1" 117664412 117686208 21797 "*"
"968" "chr1" 117753583 117910084 156502 "*"
"969" "chr1" 118068321 118148603 80283 "*"
"970" "chr1" 118171012 118406106 235095 "*"
"971" "chr1" 118472303 118472371 69 "*"
"972" "chr1" 118727849 119425665 697817 "*"
"973" "chr1" 119532180 119573838 41659 "*"
"974" "chr1" 119683296 119911401 228106 "*"
"975" "chr1" 119936752 119957269 20518 "*"
"976" "chr1" 119989123 120049825 60703 "*"
"977" "chr1" 120057682 120106502 48821 "*"
"978" "chr1" 120115200 120140324 25125 "*"
"979" "chr1" 120141915 120161999 20085 "*"
"980" "chr1" 120190391 120254418 64028 "*"
"981" "chr1" 120286850 120290618 3769 "*"
"982" "chr1" 120311556 120336640 25085 "*"
"983" "chr1" 120354204 120377387 23184 "*"
"984" "chr1" 120387504 120436155 48652 "*"
"985" "chr1" 120439148 120454175 15028 "*"
"986" "chr1" 120612318 120839004 226687 "*"
"987" "chr1" 120855682 120906033 50352 "*"
"988" "chr1" 120914843 120926127 11285 "*"
"989" "chr1" 120935945 121107151 171207 "*"
"990" "chr1" 121129828 121260909 131082 "*"
"991" "chr1" 121313687 142697420 21383734 "*"
"992" "chr1" 142713606 143647638 934033 "*"
"993" "chr1" 143744588 143767143 22556 "*"
"994" "chr1" 143767882 143896451 128570 "*"
"995" "chr1" 143913144 144146810 233667 "*"
"996" "chr1" 147624602 147806602 182001 "*"
"997" "chr1" 147806679 147835126 28448 "*"
"998" "chr1" 148346930 148558187 211258 "*"
"999" "chr1" 148596268 148644010 47743 "*"
"1000" "chr1" 148644796 148739441 94646 "*"
"1001" "chr1" 148758312 148806014 47703 "*"
"1002" "chr1" 148806800 148928285 121486 "*"
"1003" "chr1" 148953055 149279475 326421 "*"
"1004" "chr1" 149291743 149369293 77551 "*"
"1005" "chr1" 149378298 149576261 197964 "*"
"1006" "chr1" 149672734 149754244 81511 "*"
"1007" "chr1" 149783929 149784779 851 "*"
"1008" "chr1" 149785237 149821758 36522 "*"
"1009" "chr1" 149822341 149856009 33669 "*"
"1010" "chr1" 149858233 149858524 292 "*"
"1011" "chr1" 149858962 149859018 57 "*"
"1012" "chr1" 149859467 149871154 11688 "*"
"1013" "chr1" 149872349 149874871 2523 "*"
"1014" "chr1" 149889435 149895208 5774 "*"
"1015" "chr1" 149900145 149900542 398 "*"
"1016" "chr1" 149908792 149912231 3440 "*"
"1017" "chr1" 149982687 150039341 56655 "*"
"1018" "chr1" 150117506 150121766 4261 "*"
"1019" "chr1" 150131826 150190716 58891 "*"
"1020" "chr1" 150208505 150230217 21713 "*"
"1021" "chr1" 150237481 150237798 318 "*"
"1022" "chr1" 150241610 150244772 3163 "*"
"1023" "chr1" 150253336 150254952 1617 "*"
"1024" "chr1" 150259502 150266268 6767 "*"
"1025" "chr1" 150280820 150293927 13108 "*"
"1026" "chr1" 150325705 150336989 11285 "*"
"1027" "chr1" 150449042 150459839 10798 "*"
"1028" "chr1" 150480086 150480486 401 "*"
"1029" "chr1" 150486266 150488232 1967 "*"
"1030" "chr1" 150490509 150521897 31389 "*"
"1031" "chr1" 150533413 150547026 13614 "*"
"1032" "chr1" 150552215 150594598 42384 "*"
"1033" "chr1" 150602099 150618700 16602 "*"
"1034" "chr1" 150669673 150670534 862 "*"
"1035" "chr1" 150693365 150702671 9307 "*"
"1036" "chr1" 150738434 150768683 30250 "*"
"1037" "chr1" 150780918 150782180 1263 "*"
"1038" "chr1" 150849245 150898814 49570 "*"
"1039" "chr1" 150937221 150937648 428 "*"
"1040" "chr1" 150947480 150954498 7019 "*"
"1041" "chr1" 150968115 150969300 1186 "*"
"1042" "chr1" 150980855 150980972 118 "*"
"1043" "chr1" 151008190 151009028 839 "*"
"1044" "chr1" 151020077 151020258 182 "*"
"1045" "chr1" 151032126 151032150 25 "*"
"1046" "chr1" 151040974 151043079 2106 "*"
"1047" "chr1" 151091008 151104162 13155 "*"
"1048" "chr1" 151119141 151129104 9964 "*"
"1049" "chr1" 151148548 151148775 228 "*"
"1050" "chr1" 151162690 151171020 8331 "*"
"1051" "chr1" 151222008 151227196 5189 "*"
"1052" "chr1" 151239955 151254093 14139 "*"
"1053" "chr1" 151300192 151313115 12924 "*"
"1054" "chr1" 151319770 151336777 17008 "*"
"1055" "chr1" 151345211 151372040 26830 "*"
"1056" "chr1" 151374413 151375199 787 "*"
"1057" "chr1" 151431942 151483861 51920 "*"
"1058" "chr1" 151511168 151512780 1613 "*"
"1059" "chr1" 151556060 151584540 28481 "*"
"1060" "chr1" 151671560 151672533 974 "*"
"1061" "chr1" 151702083 151732122 30040 "*"
"1062" "chr1" 151763011 151772764 9754 "*"
"1063" "chr1" 151777883 151778546 664 "*"
"1064" "chr1" 151804349 151810338 5990 "*"
"1065" "chr1" 151816642 151819576 2935 "*"
"1066" "chr1" 151826174 151843342 17169 "*"
"1067" "chr1" 151882362 151955385 73024 "*"
"1068" "chr1" 151966715 152004981 38267 "*"
"1069" "chr1" 152009512 152056619 47108 "*"
"1070" "chr1" 152061541 152078792 17252 "*"
"1071" "chr1" 152117707 152126070 8364 "*"
"1072" "chr1" 152131705 152184551 52847 "*"
"1073" "chr1" 152196673 152274650 77978 "*"
"1074" "chr1" 152297680 152321212 23533 "*"
"1075" "chr1" 152332483 152381718 49236 "*"
"1076" "chr1" 152386751 152483319 96569 "*"
"1077" "chr1" 152484654 152486977 2324 "*"
"1078" "chr1" 152488482 152538174 49693 "*"
"1079" "chr1" 152539230 152551859 12630 "*"
"1080" "chr1" 152552981 152573137 20157 "*"
"1081" "chr1" 152573563 152586286 12724 "*"
"1082" "chr1" 152586575 152595309 8735 "*"
"1083" "chr1" 152595580 152635886 40307 "*"
"1084" "chr1" 152637136 152647790 10655 "*"
"1085" "chr1" 152649050 152658598 9549 "*"
"1086" "chr1" 152659877 152670839 10963 "*"
"1087" "chr1" 152671919 152681522 9604 "*"
"1088" "chr1" 152681911 152691997 10087 "*"
"1089" "chr1" 152692906 152730505 37600 "*"
"1090" "chr1" 152734530 152748847 14318 "*"
"1091" "chr1" 152749446 152758752 9307 "*"
"1092" "chr1" 152760902 152769226 8325 "*"
"1093" "chr1" 152770658 152777310 6653 "*"
"1094" "chr1" 152779108 152784446 5339 "*"
"1095" "chr1" 152785586 152799948 14363 "*"
"1096" "chr1" 152800574 152815329 14756 "*"
"1097" "chr1" 152816460 152850797 34338 "*"
"1098" "chr1" 152857524 152881038 23515 "*"
"1099" "chr1" 152884363 152943127 58765 "*"
"1100" "chr1" 152945070 152956563 11494 "*"
"1101" "chr1" 152958291 152974222 15932 "*"
"1102" "chr1" 152976333 153003678 27346 "*"
